test_id,algorithm,original_category,identified_category_by_AI,identified_category_score,identified_algorithm_by_AI,identified_algorithm_score,response_success,overall_score,vulnerability_score,decryption_score,decryption_applicable,decryption_kind,decryption_acknowledged_infeasible,decryption_plaintext_similarity,decryption_plaintext_exact_match,reasoning_score,confidence,suggested_attacks_count,vulnerabilities_count,exact_match,category_match
test_667,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.102,0.1,0.0,True,none,False,0.0,False,0.917,0.9,3,2,False,True
test_668,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.575,0.0,0.0,False,not_applicable,False,0.0,False,0.75,0.98,3,1,True,True
test_669,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,2,True,True
test_670,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.59,0.0,0.0,True,none,False,0.0,False,0.9,0.95,4,3,True,True
test_671,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.63,0.3,0.0,True,none,False,0.0,False,1.0,0.9,3,3,True,True
test_672,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.575,0.0,0.0,False,not_applicable,False,0.0,False,0.75,0.98,4,2,True,True
test_673,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.686,0.4,0.154,True,plaintext_similarity,False,0.154,False,1.0,0.9,3,2,True,True
test_674,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.905,0.3,1.0,True,plaintext_similarity,False,1.0,True,0.75,0.95,3,3,True,True
test_675,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.95,3,2,False,True
test_676,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.733,0.9,0.143,True,plaintext_similarity,False,0.143,False,1.0,0.9,3,3,True,True
test_677,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.08,0.1,0.0,False,not_applicable,False,0.0,False,0.7,0.95,4,2,False,True
test_678,Substitution cipher,classical,classical,1.0,Vigenère cipher,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.9,4,4,False,True
test_679,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.63,0.4,0.0,False,not_applicable,False,0.0,False,0.9,0.95,3,2,True,True
test_680,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.583,0.0,0.0,False,not_applicable,True,0.0,False,0.833,1.0,3,2,True,True
test_681,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,1.0,True,0.59,0.0,0.0,True,none,False,0.0,False,0.9,0.95,3,2,True,True
test_682,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.923,0.567,1.0,True,plaintext_similarity,False,1.0,True,0.667,1.0,3,3,True,True
test_683,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,3,2,False,True
test_684,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.63,0.3,0.0,True,none,False,0.0,False,1.0,0.9,3,3,True,True
test_685,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.75,3,3,False,True
test_686,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.102,0.1,0.0,True,none,False,0.0,False,0.917,0.95,3,2,False,True
test_687,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.793,0.133,0.667,True,plaintext_similarity,False,0.667,False,0.8,0.95,3,3,True,True
test_688,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,3,True,True
test_689,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.62,0.4,0.0,False,not_applicable,False,0.0,False,0.8,0.95,4,2,True,True
test_690,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.102,0.1,0.0,True,none,False,0.0,False,0.917,0.85,3,2,False,True
test_691,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.09,0.1,0.0,False,not_applicable,False,0.0,False,0.8,0.95,4,1,False,True
test_692,Substitution cipher,classical,classical,1.0,Vigenère cipher,0.0,True,0.235,0.1,0.444,True,plaintext_similarity,False,0.444,False,0.917,0.95,4,4,False,True
test_693,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.98,3,2,True,True
test_694,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,3,True,True
test_695,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.575,0.0,0.0,False,not_applicable,False,0.0,False,0.75,1.0,4,3,True,True
test_696,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,3,2,False,True
test_697,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.59,0.0,0.0,False,not_applicable,False,0.0,False,0.9,0.95,3,1,True,True
test_698,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,3,2,False,True
test_699,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.63,0.4,0.0,False,not_applicable,False,0.0,False,0.9,0.95,3,2,True,True
test_700,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,3,True,True
test_701,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.9,3,2,False,True
test_702,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.64,0.4,0.0,True,none,False,0.0,False,1.0,0.95,3,2,True,True
test_703,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.102,0.1,0.0,True,none,False,0.0,False,0.917,0.9,3,2,False,True
test_704,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.613,0.3,0.0,True,none,False,0.0,False,0.833,0.92,4,3,True,True
test_705,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.579,0.0,0.0,False,not_applicable,False,0.0,False,0.786,1.0,4,2,True,True
test_706,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.873,0.033,1.0,True,plaintext_similarity,False,1.0,True,0.7,1.0,3,4,True,True
test_707,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.583,0.0,0.0,True,none,False,0.0,False,0.833,0.95,4,2,True,True
test_708,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,2,True,True
test_709,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.872,0.133,1.0,True,plaintext_similarity,False,1.0,True,0.583,0.95,3,3,True,True
test_710,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.75,3,2,False,True
test_711,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.64,0.4,0.0,False,not_applicable,True,0.0,False,1.0,0.95,3,2,True,True
test_712,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.665,0.4,0.111,True,plaintext_similarity,False,0.111,False,0.917,0.95,3,2,True,True
test_713,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.63,0.4,0.0,False,not_applicable,False,0.0,False,0.9,1.0,4,2,True,True
test_714,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,3,2,True,True
test_715,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.63,0.3,0.0,False,not_applicable,True,0.0,False,1.0,0.95,3,3,True,True
test_716,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,3,2,False,True
test_717,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.08,0.1,0.0,False,not_applicable,False,0.0,False,0.7,0.95,3,2,False,True
test_718,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.682,0.9,0.0,True,none,False,0.0,False,0.917,0.95,4,2,True,True
test_719,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.09,0.1,0.0,False,not_applicable,False,0.0,False,0.8,0.95,4,2,False,True
test_720,Substitution cipher,classical,classical,1.0,Vigenère cipher,0.0,True,0.308,0.1,0.692,True,plaintext_similarity,False,0.692,False,0.9,0.95,3,3,False,True
test_721,Substitution cipher,classical,classical,1.0,Vigenère cipher,0.0,True,0.082,0.1,0.0,True,none,False,0.0,False,0.722,0.9,4,4,False,True
test_722,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.853,0.567,0.75,True,plaintext_similarity,False,0.75,False,0.714,1.0,3,3,True,True
test_723,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,2,True,True
test_724,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.153,0.1,0.143,True,plaintext_similarity,False,0.143,False,1.0,0.95,4,2,False,True
test_725,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.59,0.0,0.0,True,none,False,0.0,False,0.9,0.95,3,2,True,True
test_726,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.09,0.1,0.0,False,not_applicable,False,0.0,False,0.8,0.95,4,3,False,True
test_727,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.09,0.1,0.0,False,not_applicable,False,0.0,False,0.8,0.95,4,2,False,True
test_728,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.575,0.0,0.0,False,not_applicable,True,0.0,False,0.75,0.98,4,2,True,True
test_729,Substitution cipher,classical,classical,1.0,Vigenère cipher,0.0,True,0.25,0.1,0.5,True,plaintext_similarity,False,0.5,False,0.9,0.95,4,3,False,True
test_730,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.98,4,3,True,True
test_731,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.567,0.0,0.0,False,not_applicable,True,0.0,False,0.667,0.98,4,2,True,True
test_732,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.62,0.4,0.0,False,not_applicable,False,0.0,False,0.8,0.95,3,2,True,True
test_733,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.62,0.4,0.0,False,not_applicable,False,0.0,False,0.8,0.95,4,2,True,True
test_734,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,3,2,True,True
test_735,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.64,0.4,0.0,True,none,False,0.0,False,1.0,0.95,3,2,True,True
test_736,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.643,0.0,0.143,True,plaintext_similarity,False,0.143,False,1.0,0.95,4,3,True,True
test_737,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.638,0.133,0.083,True,plaintext_similarity,False,0.083,False,1.0,0.95,4,3,True,True
test_738,Substitution cipher,classical,classical,1.0,Vigenère cipher,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.9,4,3,False,True
test_739,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.63,0.3,0.0,True,none,False,0.0,False,1.0,0.9,4,3,True,True
test_740,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.62,0.3,0.0,False,not_applicable,True,0.0,False,0.9,0.95,3,3,True,True
test_741,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.09,0.1,0.0,False,not_applicable,False,0.0,False,0.8,1.0,4,2,False,True
test_742,Caesar cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.385,0.1,1.0,True,plaintext_similarity,False,1.0,True,0.75,1.0,3,3,False,True
test_743,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.64,0.4,0.0,True,none,False,0.0,False,1.0,0.9,3,2,True,True
test_744,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.9,3,2,False,True
test_745,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.08,0.1,0.0,False,not_applicable,False,0.0,False,0.7,1.0,4,2,False,True
test_746,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.95,3,2,False,True
test_747,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,1.0,True,0.68,0.9,0.0,True,none,False,0.0,False,0.9,0.95,3,2,True,True
test_748,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.68,0.9,0.0,True,none,False,0.0,False,0.9,0.9,3,2,True,True
test_749,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.98,4,2,True,True
test_750,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,1.0,True,0.59,0.0,0.0,True,none,False,0.0,False,0.9,0.95,3,2,True,True
test_751,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.85,3,3,False,True
test_752,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.586,0.0,0.0,True,none,False,0.0,False,0.857,0.95,4,2,True,True
test_753,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,3,2,False,True
test_754,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.085,0.1,0.0,False,not_applicable,False,0.0,False,0.75,0.95,4,2,False,True
test_755,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,3,True,True
test_756,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.95,3,2,False,True
test_757,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.09,0.1,0.0,False,not_applicable,False,0.0,False,0.8,0.95,4,2,False,True
test_758,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,1.0,True,0.59,0.0,0.0,True,none,False,0.0,False,0.9,0.95,3,2,True,True
test_759,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.643,0.0,0.143,True,plaintext_similarity,False,0.143,False,1.0,0.95,3,2,True,True
test_760,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,True,ack_infeasible,True,0.0,False,1.0,0.95,4,3,True,True
test_761,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.8,2.0,0.0,True,none,False,0.0,False,1.0,0.95,3,2,True,True
test_762,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.583,0.0,0.0,False,not_applicable,True,0.0,False,0.833,1.0,3,2,True,True
test_763,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.62,0.4,0.0,False,not_applicable,False,0.0,False,0.8,0.98,3,2,True,True
test_764,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.613,0.133,0.0,True,none,False,0.0,False,1.0,0.95,3,3,True,True
test_765,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.9,3,2,False,True
test_766,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,2,True,True
test_767,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.59,0.0,0.0,True,none,False,0.0,False,0.9,0.98,4,3,True,True
test_768,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.102,0.1,0.0,True,none,False,0.0,False,0.917,0.9,4,3,False,True
test_769,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.63,0.3,0.0,True,none,False,0.0,False,1.0,0.95,4,3,True,True
test_770,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.98,4,3,True,True
test_771,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.64,0.4,0.0,True,none,False,0.0,False,1.0,0.9,3,2,True,True
test_772,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.58,0.0,0.0,False,not_applicable,True,0.0,False,0.8,0.95,3,2,True,True
test_773,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.873,0.133,1.0,True,plaintext_similarity,False,1.0,True,0.6,1.0,3,3,True,True
test_774,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.682,0.3,0.2,True,plaintext_similarity,False,0.2,False,0.917,0.95,4,3,True,True
test_775,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,3,True,True
test_776,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.9,3,2,False,True
test_777,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.627,0.467,0.0,True,none,False,0.0,False,0.8,0.75,4,4,True,True
test_778,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.884,0.467,0.875,True,plaintext_similarity,False,0.875,False,0.75,0.95,3,4,True,True
test_779,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.093,0.1,0.0,False,not_applicable,False,0.0,False,0.833,0.95,4,2,False,True
test_780,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.98,3,2,False,True
test_781,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.85,3,3,False,True
test_782,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.632,0.4,0.0,True,none,False,0.0,False,0.917,0.95,3,2,True,True
test_783,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.9,3,2,False,True
test_784,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.567,0.0,0.0,False,not_applicable,False,0.0,False,0.667,0.95,4,2,True,True
test_785,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.58,0.0,0.0,False,not_applicable,True,0.0,False,0.8,1.0,4,3,True,True
test_786,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.093,0.1,0.0,False,not_applicable,False,0.0,False,0.833,0.95,4,2,False,True
test_787,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,True,ack_infeasible,True,0.0,False,1.0,0.98,4,2,True,True
test_788,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,3,2,False,True
test_789,Substitution cipher,classical,classical,1.0,Vigenère cipher,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.95,4,4,False,True
test_790,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,3,True,True
test_791,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.6,0.0,0.0,False,not_applicable,True,0.0,False,1.0,0.95,4,2,True,True
test_792,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.893,0.133,1.0,True,plaintext_similarity,False,1.0,True,0.8,1.0,3,3,True,True
test_793,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.6,0.0,0.0,False,not_applicable,False,0.0,False,1.0,0.95,3,2,True,True
test_794,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.074,0.1,0.0,False,not_applicable,False,0.0,False,0.643,0.95,4,3,False,True
test_795,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,3,1,True,True
test_796,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.58,0.0,0.0,False,not_applicable,False,0.0,False,0.8,1.0,3,2,True,True
test_797,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.59,0.0,0.0,False,not_applicable,False,0.0,False,0.9,0.95,4,2,True,True
test_798,Substitution cipher,classical,classical,1.0,Vigenère cipher,0.0,True,0.155,0.1,0.222,True,plaintext_similarity,False,0.222,False,0.786,0.92,4,4,False,True
test_799,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.08,0.1,0.0,False,not_applicable,False,0.0,False,0.7,0.95,4,2,False,True
test_800,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.98,4,2,True,True
test_801,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,3,2,False,True
test_802,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.077,0.1,0.0,False,not_applicable,False,0.0,False,0.667,0.95,4,2,False,True
test_803,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,3,2,False,True
test_804,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.615,0.4,0.0,False,not_applicable,False,0.0,False,0.75,0.95,4,2,True,True
test_805,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.58,0.0,0.0,False,not_applicable,False,0.0,False,0.8,0.98,3,2,True,True
test_806,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.757,0.9,0.222,True,plaintext_similarity,False,0.222,False,1.0,0.95,3,2,True,True
test_807,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.085,0.1,0.0,False,not_applicable,False,0.0,False,0.75,0.95,4,2,False,True
test_808,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.6,0.3,0.0,True,none,False,0.0,False,0.7,0.9,4,3,True,True
test_809,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.715,0.9,0.083,True,plaintext_similarity,False,0.083,False,1.0,0.95,3,2,True,True
test_810,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.613,0.133,0.0,True,none,False,0.0,False,1.0,0.95,4,3,True,True
test_811,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.63,0.3,0.0,True,none,False,0.0,False,1.0,0.95,3,3,True,True
test_812,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.103,0.1,0.0,True,none,False,0.0,False,0.929,0.95,3,2,False,True
test_813,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.64,0.4,0.0,True,none,False,0.0,False,1.0,0.95,3,2,True,True
test_814,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.613,0.3,0.0,True,none,False,0.0,False,0.833,0.95,4,4,True,True
test_815,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.575,0.0,0.0,False,not_applicable,True,0.0,False,0.75,1.0,4,2,True,True
test_816,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.9,3,2,False,True
test_817,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.63,0.4,0.0,False,not_applicable,False,0.0,False,0.9,0.95,3,2,True,True
test_818,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.597,0.3,0.0,True,none,False,0.0,False,0.667,0.95,4,4,True,True
test_819,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.09,0.1,0.0,False,not_applicable,False,0.0,False,0.8,0.95,4,2,False,True
test_820,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.571,0.0,0.0,False,not_applicable,True,0.0,False,0.714,0.98,4,2,True,True
test_821,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.08,0.1,0.0,False,not_applicable,False,0.0,False,0.7,0.95,4,2,False,True
test_822,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,4,2,False,True
test_823,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.623,0.233,0.0,True,none,False,0.0,False,1.0,0.95,4,2,True,True
test_824,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,3,True,True
test_825,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.61,0.4,0.0,False,not_applicable,False,0.0,False,0.7,1.0,4,2,True,True
test_826,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.6,0.3,0.0,True,none,False,0.0,False,0.7,0.9,3,3,True,True
test_827,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.623,0.3,0.0,True,none,False,0.0,False,0.929,0.9,4,4,True,True
test_828,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,3,True,True
test_829,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.613,0.3,0.0,True,none,False,0.0,False,0.833,0.9,4,4,True,True
test_830,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.66,0.3,0.167,True,plaintext_similarity,False,0.167,False,0.8,0.95,4,4,True,True
test_831,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,4,2,False,True
