test_id,algorithm,original_category,identified_category_by_AI,identified_category_score,identified_algorithm_by_AI,identified_algorithm_score,response_success,overall_score,vulnerability_score,decryption_score,reasoning_score,confidence,suggested_attacks_count,vulnerabilities_count,exact_match,category_match
test_815,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.593,0.0,0.0,0.929,1.0,3,2,True,True
test_816,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.6,0.0,0.0,1.0,0.95,3,1,True,True
test_817,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.603,0.2,0.0,0.833,1.0,0,0,True,True
test_818,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.098,0.1,0.0,0.875,0.9,5,4,False,True
test_819,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.093,0.1,0.0,0.833,0.98,2,2,False,True
test_820,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.583,0.0,0.0,0.833,1.0,3,2,True,True
test_821,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.11,0.1,0.0,1.0,0.95,2,1,False,True
test_822,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,1.0,True,0.612,0.2,0.0,0.917,0.95,3,0,True,True
test_823,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,1.0,1.0,3,1,True,True
test_824,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.592,0.0,0.0,0.917,1.0,4,2,True,True
test_825,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.595,0.2,0.0,0.75,0.95,3,0,True,True
test_826,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.916,0.3,1.0,0.864,1.0,3,3,True,True
test_827,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.609,0.3,0.0,0.786,0.95,3,3,True,True
test_828,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,1.0,1.0,3,3,True,True
test_829,Vigenère cipher,classical,modern symmetric,0.0,AES-CTR,0.0,True,0.104,0.1,0.0,0.938,0.85,3,3,False,False
test_830,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.093,0.1,0.0,0.833,0.95,4,3,False,True
test_831,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,1.0,True,0.612,0.2,0.0,0.917,0.95,3,0,True,True
test_832,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.11,0.1,0.0,1.0,0.95,3,2,False,True
test_833,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,1.0,0.95,3,2,False,True
test_834,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.581,0.0,0.0,0.812,1.0,3,3,True,True
test_835,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.975,1.0,1.0,0.75,1.0,3,3,True,True
test_836,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.11,0.1,0.0,1.0,0.95,2,1,False,True
test_837,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.6,0.0,0.0,1.0,0.9,3,3,True,True
test_838,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.614,0.2,0.0,0.938,1.0,4,0,True,True
test_839,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.585,0.033,0.0,0.812,0.95,3,4,True,True
test_840,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.11,0.1,0.0,1.0,0.98,3,2,False,True
test_841,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.635,0.0,0.143,0.917,0.9,3,3,True,True
test_842,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.646,0.2,0.111,0.929,1.0,3,0,True,True
test_843,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.606,0.2,0.0,0.857,1.0,0,0,True,True
test_844,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.093,0.1,0.0,0.833,0.9,4,3,False,True
test_845,Caesar cipher,classical,modern symmetric,0.0,AES-CTR,0.0,True,0.11,0.1,0.0,1.0,0.85,3,2,False,False
test_846,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.633,0.0,0.111,1.0,0.92,3,1,True,True
test_847,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.657,0.567,0.0,1.0,0.95,3,3,True,True
test_848,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.596,0.033,0.0,0.929,0.95,4,4,True,True
test_849,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.092,0.0,0.0,0.917,1.0,2,0,False,True
test_850,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.612,0.2,0.0,0.917,0.98,2,0,True,True
test_851,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.63,0.3,0.0,1.0,0.95,3,3,True,True
test_852,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.581,0.0,0.0,0.812,0.95,3,2,True,True
test_853,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.599,0.2,0.0,0.786,0.95,3,0,True,True
test_854,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.098,0.1,0.0,0.875,0.95,3,3,False,True
test_855,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.09,0.0,0.0,0.9,0.95,3,0,False,True
test_856,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.083,0.0,0.0,0.833,1.0,2,0,False,True
test_857,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.086,0.0,0.0,0.857,0.95,2,0,False,True
test_858,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.6,0.0,0.0,1.0,0.95,3,1,True,True
test_859,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.599,0.2,0.0,0.786,0.98,2,0,True,True
test_860,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.083,0.0,0.0,0.833,0.95,3,0,False,True
test_861,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.581,0.0,0.0,0.812,1.0,4,3,True,True
test_862,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.957,0.567,1.0,1.0,1.0,3,3,True,True
test_863,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,1.0,1.0,2,2,True,True
test_864,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.127,0.0,0.111,0.938,0.95,3,0,False,True
test_865,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.1,0.0,0.0,1.0,0.95,3,0,False,True
test_866,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.62,0.2,0.0,1.0,1.0,0,0,True,True
test_867,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.69,0.9,0.0,1.0,0.95,3,2,True,True
test_868,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.102,0.1,0.0,0.917,1.0,3,2,False,True
test_869,Caesar cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.378,0.1,1.0,0.682,1.0,5,4,False,True
test_870,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.104,0.1,0.0,0.938,0.95,3,3,False,True
test_871,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.692,0.8,0.125,0.75,0.95,4,4,True,True
test_872,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.62,0.2,0.0,1.0,1.0,2,0,True,True
test_873,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.592,0.0,0.0,0.917,0.95,2,2,True,True
test_874,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.609,0.2,0.0,0.889,1.0,3,0,True,True
test_875,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.614,0.2,0.0,0.938,1.0,3,0,True,True
test_876,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.623,0.3,0.0,0.929,0.95,3,3,True,True
test_877,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,1.0,1.0,3,1,True,True
test_878,Vigenère cipher,classical,modern symmetric,0.0,AES-CTR,0.0,True,0.11,0.1,0.0,1.0,0.85,2,1,False,False
test_879,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.634,0.467,0.0,0.875,0.95,3,4,True,True
test_880,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.6,0.0,0.0,1.0,1.0,3,2,True,True
test_881,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.601,0.2,0.0,0.812,0.99,3,0,True,True
test_882,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.6,0.0,0.0,1.0,0.9,3,2,True,True
test_883,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.976,0.9,1.0,0.857,1.0,3,4,True,True
test_884,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.599,0.2,0.0,0.786,0.98,5,4,True,True
test_885,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.63,0.3,0.0,1.0,0.99,3,3,True,True
test_886,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.676,0.9,0.0,0.857,0.85,3,3,True,True
test_887,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.603,0.2,0.0,0.833,0.95,3,0,True,True
test_888,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.673,0.8,0.0,0.929,0.95,3,3,True,True
test_889,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.683,1.0,0.0,0.833,0.95,2,2,True,True
test_890,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.717,0.2,0.364,0.875,0.8,4,4,True,True
test_891,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.603,0.2,0.0,0.833,1.0,0,0,True,True
test_892,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.63,0.3,0.0,1.0,0.92,3,3,True,True
test_893,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.613,0.133,0.0,1.0,0.95,3,3,True,True
test_894,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.613,0.2,0.0,0.929,0.95,3,0,True,True
test_895,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.103,0.1,0.0,0.929,1.0,2,1,False,True
test_896,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.62,0.2,0.0,1.0,1.0,3,0,True,True
test_897,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.1,0.0,0.0,1.0,0.9,3,0,False,True
test_898,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.102,0.1,0.0,0.917,0.95,2,2,False,True
test_899,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.102,0.1,0.0,0.917,0.95,2,2,False,True
test_900,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.1,0.0,0.0,1.0,0.98,2,0,False,True
